Language	Source	Date	Text
Latvian	zz.lv	2010/11/06	Prokurors Ilvars Kunigs noraidīja aizstāvības puses argumentus, piebilstot, ka jurista zināšanas nevar būt pietiekamas, lai apstrīdētu vismaz četru nozares vadošo ekspertu atzinumus. Viņš arī sacīja, ka Lielupes ūdens analīžu rezultāti ir tikai viens no pierādījumiem, tāpēc aicināja nekavēt lietas virzību, kas jau tā ieilgusi gandrīz piecu gadu garumā.
Latvian	dzirkstele.lv	2007/09/14	Vienīgi pēdējā ceturtdaļā mūsējie bija pārāki, taču spēles gaitu tas vairs mainīt nevarēja.
Latvian	rekurzeme.lv	2011/10/26	"Kurzemes pusfināla posmā piedalīsies pa vienai komandai no Cīravas arodvidusskolas, Kuldīgas Tehnoloģiju un tūrisma profesionālās vidusskolas, Laidzes Profesionālās vidusskolas, Saldus Profesionālās vidusskolas, Skrundas arodvidusskolas, Ziemeļkurzemes Profesionālās izglītības kompetences centra ""Ventspils Profesionālā vidusskola"", kā arī divas komandas no Profesionālās izglītības kompetences centra ""Liepājas Valsts tehnikums""."
Latvian	diena.lv	2011/11/11	Par LR vadītāja pienākumu izpildītāju iecelts līdzšinējais LR Ziņu dienesta vadītājs Jānis Siksnis, kurš nav pateicis, vai varētu kandidēt arī uz ģenerāldirektora amatu.
Latvian	bauskasdzive.lv	2011/04/18	Zālītes bibliotēkā 19. aprīlī pulksten 18 notiks radošā darbnīca bērniem «Raibie tauriņi», informē bibliotekāre Regīna Fiļimonova. Savukārt 21. aprīlī pulksten 17 visi aicināti uz tematisku pasākumu «Āfrikas bērnu pasakas un Āfrikas lelles».
Latvian	diena.lv	2011/07/07	Veselības ministrs atkārtoti uzsvēra, ka budžeta līdzekļi kvalitatīvai veselības aprūpes nodrošināšanai ir nepietiekami, tajā skaitā arī līdzekļi kompensējamiem medikamentiem būtu jāpalielina vismaz par 20% jeb 15 miljoniem latu.
Latvian	diena.lv	2011/12/15	Ne tik emocionāli, tomēr ne mazāk juceklīgi izsakās valdības vadītājs, kurš sola īpašu komunikācijas plānu šādām banku šūpošanas situācijām. Dombrovski var saprast - visi, kuriem nav slinkums, kritizē pašas bankas un valsts atbildīgo institūciju neizlēmīgo, nepietiekamo utt. saziņu ar sabiedrību, attiecīgi premjers jūt, ka no valsts gaida secinājumu izdarīšanu. Tikai kā viņš šo plānu iedomājas? Ik situācija ir unikāla: izmēru, iemeslu aspektā; vienotas instrukcijas, kas vienlaikus būtu konkrēta, nevar būt. Nu, labi - būtu, protams, bijis noderīgi, ja klientus Latvijā operatīvi būtu uzrunājis kāds no mātesbankas Zviedrijā vadītājiem, jo viņiem uzticība varētu būt lielāka. Kas vēl?
Latvian	la.lv	2011/03/09	"""Meitai ārsti uzstādīja paranojas un šizofrēnijas diagnozi. Viņai ir divi bērni, taču tiesības uz tiem viņa ir zaudējusi. Vai bērns piedzimst vesels, ja bērna tēvs ir vesels, bet mātei ir šāda diagnoze? Vai bērnam ar to saistītas veselības problēmas var rasties vēlāk?"" Rita Liepājā"
Latvian	zz.lv	2010/09/23	– Taču ir aizgājušas arī tādi pazīstami cilvēki kā Juris Žagars, Jānis Lagzdiņš, Dzintars Ābiķis, kas savulaik bija jūsējie.
Latvian	ziemellatvija.lv	2011/06/14	"Krūzeru klasē startēja „Silvas Ziķeri"" kluba pārstāvis Reinis Pakulis, kurš piecu braucēju konkurencē izcīnīja ceturto vietu. Priekšbraucienos Pakulim viena ceturtā un divas piektās vietas."
Latvian	la.lv	2011/09/16	Uz sliekšņa Otello ievelk elpu un ilgi aiztur. Pūst vai nepūst, tāds ir jautājums. Viņš spēji izlaiž gaisu un strauji iebrāžas guļamistabā, ar roku uzbliezdams pa elektrības slēdzi. Sieva, trokšņa un pēkšņās gaismas pamodināta, uzraujas pussēdus. It kā neko nesaprazdama, nevainīgi skatās uz laulāto draugu un cītīgi berzē miega pilnās acis. Pārāk uzskatāmi! Gulta? Aizdomīgā, pat perfektā kārtībā. Vīrs rūgti pasmīn par neprasmīgo pārspīlējumu un zibenīgi aplaiž vērtējošu skatienu istabai. Logs cieši aizvērts. Labi. Zem gultas? Teatrāla putekļu kārtiņa. Ļoti labi. Ha, skapis! Viņš tūlīt pieklūp klāt slēptuvei un uzvaroši paveras uz laulāto draudzeni. Cik nožēlojami banāli!
Latvian	rv.lv	2007/09/27	Atzinības raksti tiks pasniegti 4. oktobrī Skolotāju dienai veltītajā pasākumā Rēzeknes kultūras namā.
Latvian	ziemellatvija.lv	2007/04/12	"Kalerss Džonatans ""Literatūras teorija. Ļoti saistošs ievads"" Laikmetīgās mākslas biedrība"
Latvian	zz.lv	2008/05/10	Arī ceturto setu labāk iesāka igauņu volejbolisti, taču, pateicoties vairākām viesu kļūdām servēs un «ožu» volejbolistiem vairākkārt labi nospēlējot blokā, seta gaitu izdevās lauzt - no 19:21 izlīdzināt rezultātu. Seta galotnē, uzbrukumos kļūdoties O.Venno un E.Nunesam, A.Jamrovskis ar neatvairāmu gremdi noslēdza setu mūsējo labā.
Latvian	ntz.lv	2008/06/19	Atlase par iekļūšanu Latvijas čempionātā noslēgusies tik divām komandām - «U-10» un «U-12»; «U-10» zēni izcīnīja 1. vietu, bet «U-12» zēni - 2. vietu. Pārējām komandām novēlam veiksmi!
Latvian	diena.lv	2012/01/11	Par notikušo Valsts policijas Rīgas reģiona pārvaldes Satiksmes noziegumu izmeklēšanas birojā sākts kriminālprocess. Policisti lūdz atsaukties šī negadījuma aculieciniekus, zvanot Satiksmes noziegumu izmeklēšanas birojam pa tālruni 67219837, 26653635 vai 110.
Latvian	ziemellatvija.lv	2008/08/27	"Konkursā Valletas Talants 2008 var pieteikties gan individuāli, gan arī draugu lokā un pulciņos. Interesenti un drosminieki tiek aicināti sūtīt pieteikumus uz e-pastu valleta@valleta.lv vai aizpildīt pieteikuma anketu Pilsētas Galerijas (PG) „Valleta"" informacijas centrā 1. stāvā."
Latvian	la.lv	2010/12/29	Īpaši liels pieprasījums šogad bijis papīrmalkai.
Latvian	dzirkstele.lv	2011/10/25	Ko par to domā paši ģimnāzisti?
Latvian	rekurzeme.lv	2011/12/29	Savukārt, runājot par ziemu, Vīksna sacījis, ka janvārī saglabāsies līdzīga gaisa temperatūras anomālija kā decembrī, kas bijis ļoti silts mēnesis, pat 2-4 grādi virs normas. Arī janvārī būs diezgan nepastāvīgs laiks, Latvijai bieži viens aiz otra pietuvosies Atlantijas cikloni, kas atnesīs siltas gaisa masas no dienvidrietumiem. Bieži gaidāmi nokrišņi – lietus, slapjš sniegs, arī sniegs – un dominēs dienvidrietumu vējš.
Latvian	ziemellatvija.lv	2010/08/23	Jau šogad veselības budžets bija ļoti plāns, salīdzinot ar iepriekšējiem gadiem, bet, jo īpaši, - salīdzinot ar citu Eiropas Savienības valstu veselībai atvēlēto finansējumu. Palielinot pievienotās vērtības nodokli medikamentiem, bet, jo īpaši - materiāliem, reaģentiem, instrumentiem, ievērojami pieaugs izdevumi veselības aprūpei, jo pats veselības pakalpojums ar pievienotās vērtības nodokli netiek aplikts - tātad veselības aprūpes budžets ir galējais šā nodokļa maksātājs.
Latvian	dzirkstele.lv	2011/07/14	"Lai arī šobrīd nozares attīstības iespējas netiek pilnībā izmantotas, aitkopības nozares pārstāvji atzīst, ka vērojama strauja intereses par aitkopību palielināšanās. ""Salīdzinot ar neatkarības atgūšanas laiku aitu ganāmpulku skaits ir ļoti mazs, taču tik strauju attīstību, kā pēdējos piecos gados aitkopības nozare laikam nav piedzīvojusi. Šobrīd ir ļoti svarīgi rīkoties tālredzīgi, nospraužot mērķus, izvērtēt aitkopības attīstības tendences Eiropā un nepieļaut kaimiņu kļūdas. Aitu audzēšanai ir jābūt pelnošai ilgtermiņā, un patērētājs ir tas, kurš to var nodrošināt. Katrai aitai gaļas ražošanas saimniecībā divos gados būtu jāatnes trīs reizes pa dvīnīšiem, tādēļ jāizaudzē veselas, auglīgas, pienīgas aitu mātes. Šādus dzīvniekus būtu jāizaudzē pietiekamā daudzumā šķirnes saimniecībās, ieguldot mūsu aitkopības selekcijas speciālistu un zinātnieku pieredzi un zināšanas. Vairāku gadu desmitu laikā ir pierādījies, ka mūsu vietējā Latvijas tumšgalve ir potenciāli ļoti laba mātes šķirne. Tādēļ, jūtot pieaugošo interesi par aitkopību, „Aitu dienas 2011"" apmeklētājiem būs iespēja iepazīties ar profesores Genovefas Norveles jau pirms 20 gadiem loloto vīziju „Miljons aitas Latvijā""."", stāsta Kaspars Kļaviņš, šķirnes aitu ganāmpulka „Ances"" īpašnieks."
Latvian	bauskasdzive.lv	2009/11/16	Melanomas veidošanās risks mūsu platuma grādos var būt pārmērīga sauļošanās saulē vai solārijā, tāpat dzimumzīmes traumēšana un tas, ka uz ādas veidojas daudz dzimumzīmju un pigmentētu plankumu, skaidro dakteris Romualds Erdmanis. Tāpēc ir svarīgi pārbaudīt ādas veselību, lai atklātu melanomu stadijā, kad ļaundabīgais audzējs ir ārstējams.
Latvian	dzirkstele.lv	2008/03/26	Pasākums notiek ar Eiropas Komisijas un Gulbenes pilsētas domes atbalstu.
Latvian	la.lv	2011/07/10	* 1997. gadā iestājās zemessardzē, karjeru sākot no paša sākuma un apgūstot otru – sauszemes spēku kājnieka specialitāti. Bijis izlūku mācību centra komandieris, sauszemes spēku un zemessardzes štāba operatīvās plānošanas pārvaldes priekšnieks.
Latvian	diena.lv	2011/06/03	"""Tas viss ietekmē Latvijas politisko sistēmu. Pašreizējā notikumu attīstība liek domāt par gaidāmām problēmām,"" teikts laikraksta redaktora slejā."
Latvian	la.lv	2011/07/04	Mājastēvs Aleksandrs Vešņakovs iepazīstināja ar darba kārtību: vispirms oficiālās uzrunas, pēc tam – neoficiālās sarunas pie dzērieniem un uzkodām, kur deputāti varētu netraucēti iepazīties ar vēstniecības darbiniekiem un bez preses klātbūtnes, patīkamā atmosfērā apspriest nākotnes plānus. Uzrunas tika teiktas krieviski, uzsverot: ja nu kādam Saeimas deputātam vajadzīgs tulkojums, to nodrošināšot; tomēr neviens roku necēla. Vēstniecības zāle bija pilna: Saeimas deputātu grupa sadarbībai ar Krievijas parlamentu ir viena no lielākajām – 42 deputāti. To pārspēj vien grupa sadarbībai ar Japānas parlamentu (45 deputāti) un Baltkrievijas parlamentu (47 deputāti).
Latvian	ziemellatvija.lv	2007/11/30	"""Taču lekcija tik un tā bija interesanta. Ārsti diezgan plaši izstāstīja par savu profesiju. Tagad zinām, kur un cik ilgi jāmācās. Skolā varētu būt vairāk tādu lekciju par citām profesijām,"" rosina Kristīne."
Latvian	diena.lv	2011/12/22	Paredzēts, ka par nestrādājošiem invalīdiem iemaksas pensiju apdrošināšanai veiks tikai līdz brīdim, kamēr viņiem tiks piešķirta vecuma pensija, savukārt invaliditātes apdrošināšanai netiks veiktas iemaksas par strādājošiem cilvēkiem, arī pašnodarbinātajiem, kuri saņem maternitātes, paternitātes un vecāku pabalstu, ja viņiem piešķirta valsts vecuma pensija, tostarp priekšlaicīgi.
Latvian	bauskasdzive.lv	2010/10/20	Pirmās vietas ieguvēji ir Liene Krastiņa un Mārcis Vīnbergs no Iecavas vidusskolas, kā arī viņu agrākā skolasbiedre Ieva Elizabete Ērgle, kura šogad mācās Āgenskalna Valsts ģimnāzijā Rīgā. Viņa debatēm trenējas Rīgas privātskolā «Patnis», kur debašu klubs izveidots tikai šogad, uzaicinot par treneri pieredzējušo debatētāju, Iecavas vidusskolas absolventu Mihailu Haļitovu. «Patņa» jauniņajiem šajā turnīrā vēl nav veicies tik labi, taču viņi cerot uz 13. novembri, kad savā skolā uzņems reģionālā turnīra dalībniekus.
Latvian	ziemellatvija.lv	2011/08/12	Valmierā kādā bankā inkasācijas laikā konstatēta 10 latu naudas zīme ar viltojuma pazīmēm.
Latvian	db.lv	2010/04/27	Diskusijas par šī Krimināllikuma panta dekriminalizāciju notiek jau vairākus gadus, bet līdz galīgajam risinājuma likumdevējs vēl nav nonācis. Neņemos spriest, vai pantu vajag dekriminalizēt vai ne, bet pilnīgi noteikti varu apgalvot, ka pašlaik šī norma dzīvē tiek piemērota nevienmērīgi un haotiski. Piemēram, īpaši jāuzmanās Liepājas puses uzņēmējiem, jo tur atbildīgie policijas darbinieki kriminālprocesus pēc 214. panta uzsāk vienu pēc otra. Protams, cietumā nevienu neliek, bet sods tiek visiem. Savukārt Rīgā pieeja ir atšķirīga, un katrs gadījums tiek vērtēts atsevišķi.
Latvian	nra.lv	2012/01/05	„Marselam šī sezona nav bijusi tā veiksmīgākā un šobrīd viņš ir nolēmis atgriezties tur, kur viņam veicies iepriekš,” sarunā ar portālu Sportacentrs.com pēc slovāku hokejista Marsela Hosas atgriešanās Rīgā pauž Rīgas „Dinamo” kluba ģenerālmenedžeris Normunds Sējējs.
Latvian	bdaugava.lv	2010/09/01	«Brīvā Daugava» joprojām rajona teritorijā iecienītākais laikraksts
Latvian	dzirkstele.lv	2007/03/09	"Automašīnas ""Volkswagen Golf"" vadītājs, 1981.gadā dzimis vīrietis, nepārliecinoties par drošību uz ceļa, veica apdzīšanas manevru un sadūrās ar pretim braucošo automašīnu ""Volvo"", kuru vadīja 1958.gadā dzimis vīrietis."
Latvian	diena.lv	2011/05/06	A.Brokāns skaidroja, ka ne visi ir paspējuši aizpildīt anketas internetā un bijuši mājās, kad pie viņiem ieradās tautas skaitītāji. Saskaitīties varēs, izmantojot banku identifikatorus un elektronisko parakstu.
Latvian	la.lv	2011/11/13	Tikai 12 km attālumā no Uplistcihes meklējama Josifa Džugašvili jeb biedra Staļina (Tērauda) dzimtā pilsēta – Gori. Kad citur bijušajā padomijā likvidēja visus Staļina pieminekļus, Gori iedzīvotāji izgāja ielās nesankcionētās demonstrācijās, iestājoties par šā cilvēka piemiņas vietu saglabāšanu. Un pietiek vien paklausīties, ar kādu aizrautību un pat lepnumu gide stāsta par Josifa Visarionoviča dzīvesgājumu, lai saprastu, ka nekādām replikām vai ironijai te nav vietas. Gori var aplūkot ne tikai Tērauda dzimto māju un muzeju, bet arī dzelzceļa vagonu, ar kuru viņš ceļojis, jo lidojumi viņu biedējuši. Vagonā saglabājies gan Staļina darba kabinets, gan guļamistaba un vannasistaba.
Latvian	diena.lv	2011/12/05	Jau vēstīts, ka piektdien, 2.decembrī, abu valstu premjeri Dombrovska vizītes laikā Lietuvā sarunā apmainījās ar informāciju par situāciju bankā Snoras un Latvijas Krājbankā. Pašlaik abu banku darbība ir apturēta un noguldītājiem garantētā apmērā tiks izmaksāti noguldījumi. Līdz ar to pašlaik svarīgākais ir koncentrēties uz negatīvā efekta samazināšanu ekonomikā, kā arī, izvērtējot nākotnē iespējamās investīcijas, it īpaši finanšu sektorā, pastiprināta uzmanība jāpievērš investoru patiesajiem nodomiem un kvalitātei, vienojās Dombrovskis un Kubiļus.
Latvian	ntz.lv	2008/07/25	Sēmes pagastā iecirkņa inspektora pienākumus no 1. augusta sāks pildīt Rolands Dubiniauskas
Latvian	diena.lv	2011/12/21	Parakstītais dokuments ļauj Latvijai izmantot 200 miljonus eiro (140 miljonus latu), taču jau pašlaik Latvija ir attiekusies tos pieņemt, ņemot vērā pašreizējo ekonomisko situāciju.
Latvian	ziemellatvija.lv	2008/02/15	Pirmizrāde - ciets rieksts
Latvian	rv.lv	2008/12/02	Atsevišķi tika vērtēti mazie pagasti ar iedzīvotāju skaitu līdz 2000 un pagasti, kuros dzīvo vairāk nekā 2000 cilvēku, rajona, republikas un novadu pilsētas. Apbalvoto vidū arī mūsējie – Rēzeknes pašvaldība saņēma balvu par ieguldījumu vides aizsardzībā. Republikas nozīmes pilsētu pašvaldību grupā Rēzekne konkursā ieguva 2. vietu.
Latvian	rekurzeme.lv	2008/08/04	1992.gadā vēstnieks Larsons ar izcilību absolvēja Aiovas Universitāti, kur ieguva bakalaura grādu ekonomikā.
Latvian	diena.lv	2008/07/04	Starp citu, Delpī tik tiešām ir unikāla būtne, debitējusi tīņa vecumā pie atzītiem franču režisoriem (Godāra, Tavernjē u.c.), viņai nebija gana ar Francijas slavu — Delpī rāvās uz Ameriku. Būtu pārspīlēts, apgalvojot, ka ASV viņu uzņēma ar atplestām rokām, līdz A klases Holivudas filmām aktrise tā arī netika (iespējams, necentās), taču filmējās daudz un arī studēja režiju Ņujorkas Tiša skolā (tajā pašā, ko pabeidzis Gatis Šmits). Tā kā Delpī debija režijā šoreiz tiešām nav garlaikotas aktrises niekošanās ar pašas nelaimīgu mīlestību, bet gan diplomētas režisores apzināts solis. Un kas teicis, ka pieredze (dzīves un Delpī gadījumā ar viņai tik mīļo filmu Pirms saullēkta un Pirms saulrieta) nevar būt radošas iedvesmas avots?
Latvian	la.lv	2011/09/20	"A. Lijevs sacīja, ka oktobrī un novembrī pussalā Latvijas tūristiem piedāvā akciju ""Krimas samta sezona – veselības sezona"", kuras mērķis ir piesaistīt cilvēkus, kas vēlas atgūt veselību. Tās laikā tūristi varēs izvēlēties kādu no 50 sanatorijām Krimā un vidēji par 15 latiem dienā saņemt vairākas ēdienreizes, naktsmītnes, funkcionālo diagnostiku un ārsta novērojumus, kā arī veikt nepieciešamās analīzes. Pēc ministra vietnieka vārdiem, lai atgūtu veselību, uz Krimu vēlams doties rudenī vai pavasarī, un šeit iespējams saņemt ārstēšanos plaušu, centrālās nervu sistēmas un sirds slimību pacientiem. Ārstēšanās esot iespējama gan ar ārstnieciskajām dūņām, gan jūras ūdeņu vannām, gan gaisu, kas ir piesātināts ar priežu izdalītajiem fitoncīdiem."
Latvian	bauskasdzive.lv	2008/03/04	"Gribam, lai ""Debate Europe"" mainītu uzskatu, ka ES jautājumi ir ļoti abstrakti un attāli no publiskām diskusijām dalībvalstīs, lai interesētu iedzīvotājus. Un mēs gribam nojaukt bieži vien mākslīgo nodalījumu starp valsts un Eiropas jautājumiem."
Latvian	ntz.lv	2008/12/20	Nākošā SK «Kandava» spēle notika jau 17. decembrī. Kandavniekiem arī šoreiz nācās piekāpties sāncenšiem - Jūrmalas «Sports/Fēnikss» komandai un zaudēt spēli pašu mājās ar rezultātu 73:91.
Latvian	la.lv	2010/04/12	Vienkāršākie uzlabojumi
Latvian	diena.lv	2011/03/22	Savukārt N.Vilnītis, kurš apakškomisijas sēdē uzklausīja vairāku padoto viņam veltītu kritiku par jauno biroja reglamentu un citām darbībām, pēc sēdes žurnālistiem sacīja, ka acīmredzot amatpersonas pāriet uz personiskiem apvainojumiem.
Latvian	la.lv	2011/07/23	"Likuma 31.3 pants izsaka galveno: ja darba devējs (ienākuma izmaksātājs) taksācijas gada laikā nav ieturējis nodokli no maksātāja apliekamā ienākuma, no kura atbilstoši šā likuma noteikumiem tas bija jāietur ienākuma izmaksas vietā, ir pārtraucis savu darbību Latvijā, ir likvidēts vai citādu iemeslu dēļ nav atrodams, taksācijas gada iztrūkstošā nodokļa summa jāsamaksā pašam maksātājam, izņemot gadījumus, kad darba devējs likvidēts atbilstoši likumdošanas aktu normām un nodokļu parādi dzēsti atbilstoši likuma ""Par nodokļiem un nodevām"" 25. pantam."
